PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,IsMale,Relatives,Embarked
836,1,1,0.8461538461538461,1,1,2.9755431016561564,0,2,1
837,0,3,-0.5384615384615384,0,0,-0.2508358741597949,1,0,0
838,0,3,0.0,0,0,-0.277362968609244,1,0,0
839,1,3,0.3076923076923077,0,0,1.8208024391934032,1,0,0
840,1,1,0.0,0,0,0.6602886147876099,1,0,1
841,0,3,-0.6153846153846154,0,0,-0.2827766613540295,1,0,0
842,0,2,-0.9230769230769231,0,0,-0.1712545908114476,1,0,0
843,1,1,0.15384615384615385,0,0,0.7165910193333795,0,0,1
844,0,3,0.5,0,0,-0.34719960501697733,1,0,1
845,0,3,-0.8461538461538461,0,0,-0.2508358741597949,1,0,0
846,0,3,1.0769230769230769,0,0,-0.2990177395883861,1,0,0
847,0,3,0.0,8,2,2.3861738618252373,1,10,0
848,0,3,0.5384615384615384,0,0,-0.2840412999792114,1,0,1
849,0,2,0.0,0,1,0.803210103249948,1,1,0
850,1,1,0.0,1,0,3.2330573071859194,0,1,1
851,0,3,-1.8461538461538463,4,2,0.7285011433719076,1,6,0
852,0,3,3.5384615384615383,0,0,-0.2892730926477721,1,0,0
853,0,3,-1.4615384615384615,1,1,0.03428383341417777,0,2,1
854,1,1,-0.9230769230769231,0,1,1.080391171782967,0,1,0
855,0,2,1.2307692307692308,1,0,0.5000433095419583,0,1,0
856,1,3,-0.7692307692307693,0,1,-0.2210605640634745,0,1,0
857,1,1,1.3076923076923077,1,1,6.51429647980043,0,2,0
858,1,1,1.7692307692307692,0,0,0.5238635576190146,1,0,0
859,1,3,-0.3076923076923077,0,3,0.20806337052179327,0,3,1
860,0,3,0.0,0,0,-0.3129114406486037,1,0,1
861,0,3,1.0,2,0,-0.014980770563370535,1,2,0
862,0,2,-0.5384615384615384,1,0,-0.12794504885316332,1,1,0
863,1,1,1.5384615384615385,0,0,0.4969769939713118,0,0,0
864,0,3,0.0,8,2,2.3861738618252373,0,10,0
865,0,2,-0.3076923076923077,0,0,-0.06298073591573695,1,0,0
866,1,2,1.0769230769230769,0,0,-0.06298073591573695,0,0,0
867,1,2,-0.07692307692307693,1,0,-0.025808156052941598,0,1,1
868,0,1,0.23076923076923078,0,0,1.5609451874436977,1,0,0
869,0,3,0.0,0,0,-0.21456413276973182,1,0,0
870,1,3,-1.8461538461538463,1,1,-0.14382665788926616,1,2,0
871,0,3,-0.15384615384615385,0,0,-0.2840412999792114,1,0,0
872,1,1,1.4615384615384615,1,1,1.6500935486106298,0,2,0
873,0,1,0.38461538461538464,0,0,-0.40945707158201095,1,0,0
874,0,3,1.4615384615384615,0,0,-0.23621890374887394,1,0,0
875,1,2,0.0,1,0,0.4134242256253898,0,1,1
876,1,3,-1.0,0,0,-0.31309334072482853,0,0,1
877,0,3,-0.6153846153846154,0,0,-0.1995876931605571,1,0,0
878,0,3,-0.6923076923076923,0,0,-0.2840412999792114,1,0,0
879,0,3,0.0,0,0,-0.2840412999792114,1,0,0
880,1,1,2.1538461538461537,0,1,2.9755431016561564,0,1,1
881,1,2,-0.23076923076923078,0,1,0.5000433095419583,0,1,0
882,0,3,0.38461538461538464,0,0,-0.2840412999792114,1,0,0
883,0,3,-0.46153846153846156,0,0,-0.17053132146074423,0,0,0
884,0,2,0.0,0,0,-0.1712545908114476,1,0,0
885,0,3,-0.23076923076923078,0,0,-0.32067251056752827,1,0,0
886,0,3,0.8461538461538461,0,5,0.6353856281615965,0,5,2
887,0,2,-0.07692307692307693,0,0,-0.06298073591573695,1,0,0
888,1,1,-0.6923076923076923,0,0,0.6732814773750952,0,0,0
889,0,3,0.0,1,2,0.3896039775483334,0,3,0
890,1,1,-0.15384615384615385,0,0,0.6732814773750952,1,0,1
891,0,3,0.3076923076923077,0,0,-0.29035583119672925,1,0,2
